,trd_date,fund_id,investor_id,education,intermediaryid,riskscore,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
110,2019/12/6,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,1886.0365788833496,Y,M,38,72372.1260077846,21.696037948732886,Y
111,2020/2/26,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.003852,1603.7241570201604,N,F,44,86439.533330765,18.46332188069121,Y
112,2020/3/31,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,31103400,-0.005946,-0.00798,-0.015094,1719.86570509686,Y,F,35,56036.49945527509,22.315631310456208,Y
113,2020/5/15,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.709999,34133400,0.009551,0.0014,0.004337,5740.64179637236,Y,M,54,99644.1165825793,72.93408549493644,Y
114,2020/5/19,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.199997,18536500,0.0,0.001248,-0.010303,1145.1307877216395,N,F,31,81244.2327364316,14.278439283752586,N
115,2020/7/1,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.529999,28799100,0.002752,-0.001103,0.006846,5138.12478737345,N,F,53,94979.8183518193,63.02127867526958,Y
116,2020/7/17,HYG,96879,H.Sch/Dip.,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.519997,22863700,0.007306,0.002761,0.00295,4101.54781331223,Y,M,54,81063.099382215,49.1085723256459,Y
117,2020/8/25,N6M,96879,H.Sch/Dip.,1,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.33,1900,-0.001762,0.001057,0.0,-1219.414826551663,Y,F,32,56574.9455691733,-107.6270808959985,Y
118,2019/11/4,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.0,14135800,-0.0008990000000000002,0.002073,0.003767,3683.16714076404,N,M,44,108888.372251221,42.33525449154069,Y
119,2019/11/5,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.910004,21946800,0.0,-0.001034,-0.001197,2327.7539118859313,Y,M,38,76253.5458136698,26.783497926037736,Y
120,2019/12/4,N6M,44498,H.Sch/Dip.,1,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,49600,-0.00362,0.003009,0.006201,2206.03045135142,Y,M,39,74792.3192896048,200.36607187569663,Y
121,2019/12/16,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.779999,17517400,-0.000905,0.00194,0.000752,866.7529336859203,N,M,36,88606.01911933508,9.874150644338926,N
122,2019/12/30,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.860001,12524300,0.000906,-0.000682,-0.005397,1642.2218901566398,N,M,52,71571.7391576946,18.691348411851713,Y
123,2020/1/13,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.389999,17762400,0.0008990000000000002,0.0,0.006999999999999999,4274.50880708857,Y,M,47,120460.252202749,48.35964312080793,Y
124,2020/1/16,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.43,22349200,0.001795,0.000339,0.008312,2784.80618016372,Y,M,40,77520.51058776201,31.49164514490241,Y
125,2020/1/27,N6M,44498,H.Sch/Dip.,1,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.2,5300,0.001789,-0.0067280000000000005,-0.016231,3897.4567704582014,Y,M,40,95033.3497046485,347.98721164805374,Y
126,2020/2/5,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.029999,36687700,0.004468,0.004106,0.011131,2503.0500813598305,N,M,44,95033.33156205928,28.434057818855933,N
127,2020/3/4,N6M,44498,H.Sch/Dip.,1,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.25,1700,0.0,0.013731,0.043947,1328.0935923379502,Y,F,35,60518.9144479247,118.05276376337335,Y
128,2020/3/18,N6M,44498,H.Sch/Dip.,1,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.055679999999999986,-1611.01294043695,N,F,23,72806.9201340804,-156.713321054178,N
129,2020/3/24,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.459999,51304000,-0.010101,0.041236,0.094503,4054.7438252041793,Y,F,36,104301.030405695,56.741448110070365,Y
130,2020/5/1,HYG,44498,H.Sch/Dip.,1,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.68,31859400,0.0,-0.021758,-0.026206,5107.21468224436,N,F,53,113803.557806743,64.91121863554092,Y
131,2019/9/3,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.540001,20561500,0.0,-0.003569,-0.00317,-154.13302597833297,N,F,45,63481.7830182676,-1.7810610607496176,Y
132,2019/9/13,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.160004,34407300,0.0,-0.001832,-0.0006929999999999999,2136.1240660942003,N,F,46,85493.6364417047,24.50807673315619,N
133,2019/10/10,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.410004,11092800,0.0,0.001275,0.007068000000000001,4284.1047208858,Y,M,37,115783.669570121,49.57880479771532,Y
134,2019/10/18,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.089996,21363700,0.000903,0.00023,-0.004353,5332.01583700707,Y,F,58,65134.7102873382,61.22420578601324,Y
135,2019/11/20,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.339996,22566100,0.006329,-0.0020800000000000003,-0.003698,652.6542595823498,Y,F,31,78724.2162036615,7.559118482960664,Y
136,2019/12/2,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.540001,20966400,-0.002693,-0.004601,-0.008384,4732.6001803968,Y,M,43,87252.8589945394,54.68685146417782,Y
137,2019/12/30,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.860001,12524300,0.000906,-0.000682,-0.005397,214.36917746136984,N,F,36,106430.715632731,2.4398950036589437,Y
138,2020/1/9,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.360001,16649500,0.0,0.0026100000000000003,0.006751999999999999,3456.45243979493,N,F,53,79292.1175791236,39.11784065954153,N
139,2020/1/29,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.800003,17308200,-0.006239,-0.0005690000000000001,-0.0007,1374.1875288107105,N,F,41,80617.5931666388,15.65133806214916,N
140,2020/3/13,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,7521.022619171321,Y,M,44,120660.399724462,93.954057930158,Y
141,2020/3/27,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.029999,66536800,0.001002,0.0026030000000000003,-0.030987,3581.912204679951,Y,F,41,95853.41597476893,46.50022395404614,Y
142,2020/4/30,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,4169.26431359859,Y,M,49,95737.11384699,51.8371790824144,Y
143,2020/7/14,HYG,46692,H.Sch/Dip.,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,31929700,0.004554,0.008532,0.012972,4820.59062017115,Y,M,48,117681.820192888,58.261913665639064,Y
144,2019/10/28,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.379997,10646500,0.008108,-0.000114,0.005605,706.4262707795099,Y,F,31,79187.4385324752,8.084530728234173,Y
145,2019/10/31,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,24576400,0.001805,-0.003444,-0.002942,3481.701900627601,Y,M,44,74276.78749747219,40.10715333304813,Y
146,2019/12/27,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.91999799999998,11627100,0.0,-0.000455,-0.000185,6239.154546263241,Y,F,62,91954.047106352,70.96399781837168,Y
147,2020/1/21,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.16999799999998,19724900,0.001791,-0.001076,-0.001081,2672.23927595739,Y,F,52,69685.726850775,30.307806924951855,Y
148,2020/2/3,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.150002,27214300,0.0,-0.004340999999999999,0.0071769999999999985,5677.495310736539,N,F,67,106816.871462144,65.14624418180207,Y
149,2020/3/23,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,68.629997,48862100,0.0,-0.016057,-0.028162,1633.5233983131604,N,F,47,71835.0853447476,23.80188648869037,Y
150,2020/5/15,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.709999,34133400,0.009551,0.0014,0.004337,188.84977134612998,Y,M,30,75260.2827560812,2.3993110627041165,Y
151,2020/6/2,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.540001,35930900,-0.007428,0.009913,0.008315000000000001,396.28434243264036,N,M,30,75399.9568222987,4.7436478057097515,Y
152,2020/7/15,HYG,27934,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,2058.77523919883,N,F,60,47816.72390059621,24.74192121068082,Y
153,2019/10/2,N6M,52289,H.Sch/Dip.,9,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,7700,0.003636,-0.005888,-0.017904,-369.7657381521278,N,M,47,73861.229983691,-33.49327338334491,Y
154,2020/1/6,N6M,52289,H.Sch/Dip.,9,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,13600,0.002705,-0.00102,0.003953,996.8155581170404,Y,F,43,49349.5037742171,89.6416868810288,Y
155,2020/3/24,N6M,52289,H.Sch/Dip.,9,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.8,13800,-0.010101,0.041236,0.094503,-2475.36713315067,N,F,36,45864.7129057095,-252.58848297455813,N
156,2020/4/13,N6M,52289,H.Sch/Dip.,9,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.54,17000,0.030303,-0.014327,-0.009602,4139.29066633644,Y,F,38,90212.3865875379,392.7220746049754,Y
157,2020/7/17,N6M,52289,H.Sch/Dip.,9,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.03,19100,0.007306,0.002761,0.00295,-135.68746365734205,N,M,47,53540.559843664596,-12.3016739489884,Y
158,2020/1/8,HYG,27275,Deg or abv,10,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.129997,16088100,0.0,0.000909,0.005089,6231.60295023112,Y,F,49,79759.3951150626,70.7092155039007,Y
159,2020/2/12,N6M,27275,Deg or abv,10,3,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.28,28000,0.0,0.002609,0.006412999999999999,1921.2968208178895,Y,M,50,46465.6037605157,170.3277323420115,Y
160,2020/2/28,HYG,27275,Deg or abv,10,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,99309800,-0.003524,0.004084,-0.009374,-609.492706300904,N,F,34,71030.8210970678,-7.083829605033407,Y
161,2020/3/25,HYG,27275,Deg or abv,10,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,73.470001,45692600,0.010204,0.028128,0.0064670000000000005,3792.88064033307,Y,F,43,99851.7339813476,51.62488891667594,Y
162,2020/5/15,HYG,27275,Deg or abv,10,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.709999,34133400,0.009551,0.0014,0.004337,2409.22136632089,N,F,47,92157.33816880552,30.608834924783697,Y
163,2020/5/18,HYG,27275,Deg or abv,10,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.099998,31902000,0.000946,0.01766,0.030924,1098.3836288236805,Y,M,36,78876.8598112116,13.712654884506742,Y
164,2020/6/5,HYG,27275,Deg or abv,10,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.459999,35306500,0.001852,0.009442,0.026061,2768.7736721182,N,F,47,78595.5620885004,32.7820708607657,Y
165,2019/9/4,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.720001,13526700,-0.002683,0.0020800000000000003,0.011457,1187.6660512982605,N,M,57,66413.80282490309,13.695410950217363,N
166,2019/10/14,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.83000200000002,9842600,0.0,0.000692,-0.000671,1303.55435109384,Y,F,35,83259.9256965087,15.012718197263654,Y
167,2019/10/30,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.110001,24566400,-0.017730000000000003,-0.001261,0.003148,3078.43184478146,Y,M,41,76286.2859495499,35.339591429708044,Y
168,2019/12/2,N6M,31587,H.Sch/Dip.,2,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.11,3500,-0.002693,-0.004601,-0.008384,2823.745689437721,N,M,46,91139.31683020132,254.16252830222516,N
169,2019/12/6,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,218.75523772555,N,F,32,74665.2554421041,2.516452751933164,Y
170,2019/12/9,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,18034300,0.0,0.0,-0.0029690000000000003,1305.6357730518498,N,F,43,56069.4733619224,15.019392304749221,N
171,2019/12/30,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.860001,12524300,0.000906,-0.000682,-0.005397,2897.8871085854803,N,M,46,104097.257195552,32.983007917169054,N
172,2020/1/24,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.690002,40838300,0.0,-0.004202,-0.009092,2051.9025053203304,Y,M,46,75673.5567358399,23.39950346129916,Y
173,2020/3/9,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.389999,73609600,-0.007909000000000001,-0.043034,-0.080013,1908.98835747742,Y,M,34,90803.97001532599,23.45482714009396,Y
174,2020/3/12,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955,-0.096236,3809.04988416464,N,F,46,90728.006025023,49.07936909013363,Y
175,2020/4/27,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.639999,20550700,0.0,0.004086,0.015111,2307.390526473049,N,M,49,90210.2722623926,29.341182042398657,N
176,2020/4/28,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.879997,23927600,0.0,0.003052,-0.005378,1626.001896686989,N,F,41,75728.8425440037,20.613615092898513,N
177,2020/4/30,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,1845.3996589775704,Y,M,39,63644.8229925883,22.944170819067143,Y
178,2020/5/27,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.010002,24905000,0.0,0.002077,0.014592,3358.3682170480397,N,M,49,82999.104799459,40.95071497557139,N
179,2020/6/22,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.82,21536000,-0.001826,-0.000724,0.007168000000000002,4422.848920719071,Y,F,46,89251.2772340735,53.40315045543434,Y
180,2020/7/15,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,5503.99872662094,Y,M,57,84855.29902404071,66.14588141770004,Y
181,2020/7/21,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.410004,22331600,0.004533,0.004642,0.001812,5512.7494203308215,Y,M,38,113555.441637276,65.30919510832888,Y
182,2020/7/27,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.800003,12931500,-0.0008990000000000002,0.002364,0.007356999999999998,2907.77294289151,Y,F,53,66331.8039747609,34.28977405686542,Y
183,2020/8/20,HYG,31587,H.Sch/Dip.,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.75,19912800,0.003543,0.003315,0.003071,4833.67183042458,Y,M,45,113621.297551695,57.03447587521628,Y
184,2019/12/18,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.05,7600,0.006375,0.0018170000000000005,6.3e-05,2559.3835646844,N,F,52,77084.3497545495,231.61842214338458,N
185,2020/1/7,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,4700,0.0,-0.000908,-0.002738,-33.357772748265226,N,F,37,60769.9930412792,-2.999799707577808,Y
186,2020/3/5,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,17000,0.008,-0.012626,-0.034917000000000004,3085.24174248726,Y,M,38,69498.0508270467,272.06717305884126,Y
187,2020/3/9,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.29,41700,-0.007909000000000001,-0.043034,-0.080013,1424.8738190161198,N,F,37,85283.1594890711,126.20671559044465,Y
188,2020/3/13,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,3052.6376895734998,Y,M,48,82153.0539608188,285.29324201621495,Y
189,2020/3/17,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041938,0.009385,0.063593,2258.967210589711,N,M,38,109382.38870632199,219.74389208071116,Y
190,2020/6/3,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.72,6600,0.002806,0.004668,0.013453,-70.58842044476499,Y,M,29,77622.7755974429,-6.584740713131063,Y
191,2020/7/7,N6M,19681,Deg or abv,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,5300,0.0,-0.006649,-0.010306,979.40514154272,N,M,29,82419.1734646587,89.19901106946446,Y
192,2019/8/26,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.980003,14187800,0.0,0.0,0.0,1865.6097786681207,Y,M,37,80032.650065927,21.448720560151287,Y
193,2019/9/9,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.230003,17484200,0.00363,0.001033,0.000467,1556.7020548555704,Y,M,40,79213.1629255204,17.845947510234183,Y
194,2019/10/16,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,-584.130785714767,Y,M,32,63993.3243447238,-6.718008118099957,Y
195,2019/11/12,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,14690200,0.000904,0.00023,0.001709,1152.8369597799694,N,M,41,70325.6883514145,13.2784722388847,Y
196,2020/3/13,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1587.2864988638505,N,M,50,52150.421314190586,19.82868756249579,Y
197,2020/3/17,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041938,0.009385,0.063593,1890.6886309935107,N,F,45,87604.0102827404,24.760196519556235,Y
198,2020/6/16,HYG,39881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.58000200000002,40976300,0.001837,0.004085,0.019225,-2947.30475370743,N,M,21,56479.5006731058,-35.263276898550785,Y
199,2019/8/30,N6M,90685,Deg or abv,3,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.17,2200,0.006306,-0.000917,-3.4e-05,1598.1605202171802,N,F,41,77885.9600540039,143.07614326026683,N
200,2019/10/3,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.160004,30387800,0.003623,0.0005809999999999999,0.008320999999999999,837.9210429924899,N,M,38,83005.6980340647,9.725174142198158,N
201,2019/10/17,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.07,14814300,0.002717,0.0013800000000000002,0.002799,2366.42435899332,Y,F,28,95088.5594377187,27.1784123003712,Y
202,2019/11/20,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.339996,22566100,0.006329,-0.0020800000000000003,-0.003698,5188.9471292279695,Y,M,55,74961.0171375817,60.098996636830634,Y
203,2020/1/23,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.059998,28566200,0.004492,-0.003057,0.001232,6807.787360557652,Y,M,47,112433.002886916,77.30851141465678,Y
204,2020/1/31,N6M,90685,Deg or abv,3,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.22,16100,0.001786,-0.004096,-0.017776,898.4159096833496,N,M,36,66909.2355321324,80.07271922311494,Y
205,2020/2/28,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,99309800,-0.003524,0.004084,-0.009374,3860.1900517080103,Y,M,44,86374.7855848848,44.86506284103844,Y
206,2020/3/6,N6M,90685,Deg or abv,3,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.38,10200,0.003527,-0.011276,-0.016658000000000003,3245.3904280169704,Y,F,50,69971.4778393487,285.18369314736117,Y
207,2020/3/9,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.389999,73609600,-0.007909000000000001,-0.043034,-0.080013,2936.724411010829,N,F,55,82508.9914800345,36.08212860416461,N
208,2020/3/27,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.029999,66536800,0.001002,0.0026030000000000003,-0.030987,2236.7394468732,Y,M,37,85340.0811664189,29.037251407379607,Y
209,2020/4/29,N6M,90685,Deg or abv,3,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.53,92700,0.0125,0.017622,0.02613,-1270.3411178560539,N,M,31,57397.959279268485,-120.64018213257872,N
210,2020/6/22,N6M,90685,Deg or abv,3,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.93,500,-0.001826,-0.000724,0.007168000000000002,1647.85033029612,N,F,39,99506.766739061,150.76398264374384,N
211,2020/7/27,HYG,90685,Deg or abv,3,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.800003,12931500,-0.0008990000000000002,0.002364,0.007356999999999998,3764.2864126469694,N,F,58,79720.3362113614,44.390168390052644,N
212,2019/10/16,HYG,43749,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,5351.78521250559,Y,M,50,88075.3579978357,61.550148328419034,Y
213,2019/11/6,HYG,43749,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,8976900,-0.0018,-0.001151,0.000454,-346.23122411073797,N,M,25,72791.7868890658,-3.9883795886130304,N
214,2019/12/13,HYG,43749,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.610001,18088100,0.0,0.0010279999999999998,0.00034500000000000004,709.5426869380401,Y,M,44,61581.6164850069,8.098877740431027,Y
215,2020/1/27,HYG,43749,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.099998,41372700,0.001789,-0.0067280000000000005,-0.016231,1138.2615596758,Y,F,47,55867.4540801896,13.068445302097484,Y
