,trd_date,fund_id,investor_id,unit_count,gender,income,education,intermediaryid,riskscore,subscribed,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,return-N6M,return-HYG,return-IVV
153,2019/8/25,N6M,60216,10132.49806,F,652678.2133,Deg or abv,3,2,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
154,2019/8/25,HYG,60216,866.743672,F,652678.2133,Deg or abv,3,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
155,2019/8/25,N6M,23896,2111.116342,M,225867.9383,Deg or abv,1,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
156,2019/8/25,N6M,92324,26.27229923,F,43750.64716,Sec. or below,4,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
157,2019/8/25,HYG,92324,13.48414713,F,43750.64716,Sec. or below,4,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
158,2019/8/25,IVV,92324,5.065131241,F,43750.64716,Sec. or below,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
159,2019/8/25,HYG,57088,27.46227467,M,46892.55928,Sec. or below,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
160,2019/8/25,IVV,57088,33.01062181,M,46892.55928,Sec. or below,1,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
161,2019/8/25,HYG,35699,4.762860476,M,49390.64531,Deg or abv,3,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
162,2019/8/25,IVV,35699,5.725126116,M,49390.64531,Deg or abv,3,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
163,2019/8/25,N6M,63906,213.0514019,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
164,2019/8/25,HYG,63906,109.3477364,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
165,2019/8/25,IVV,63906,41.07494752,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
166,2019/8/25,N6M,97452,121.7551806,M,70722.80585,Deg or abv,3,4,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
167,2019/8/25,HYG,97452,62.49033455,M,70722.80585,Deg or abv,3,4,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
168,2019/8/25,IVV,97452,23.47362001,M,70722.80585,Deg or abv,3,4,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
169,2019/8/25,HYG,28156,15.88333104,F,39527.03547,H.Sch/Dip.,4,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
170,2019/8/25,IVV,28156,19.09232357,F,39527.03547,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
171,2019/8/25,HYG,65386,10.35502992,F,33402.80965,Sec. or below,5,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
172,2019/8/25,IVV,65386,12.44711083,F,33402.80965,Sec. or below,5,5,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
173,2019/8/25,N6M,66634,10025.06555,M,382602.4734,Deg or abv,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
174,2019/8/25,HYG,66634,857.5537914,M,382602.4734,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
175,2019/8/25,N6M,50126,112.8799994,F,62809.44096,H.Sch/Dip.,1,2,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
176,2019/8/25,HYG,50126,9.655864191,F,62809.44096,H.Sch/Dip.,1,2,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
177,2019/8/25,HYG,65844,5.883442005,M,55920.86767,Sec. or below,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
178,2019/8/25,IVV,65844,7.072104598,M,55920.86767,Sec. or below,6,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
179,2019/8/25,HYG,20694,23.21081762,M,62148.48841,H.Sch/Dip.,9,5,TRUE,1,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
180,2019/8/25,IVV,20694,27.90022064,M,62148.48841,H.Sch/Dip.,9,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
181,2019/8/25,N6M,67456,627.6516006,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
182,2019/8/25,HYG,67456,134.2248105,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
183,2019/8/25,IVV,67456,16.13429518,F,46201.83761,Sec. or below,2,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
184,2019/8/25,HYG,57202,367.1479651,M,238782.1431,Deg or abv,7,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
185,2019/8/25,IVV,57202,441.3247909,M,238782.1431,Deg or abv,7,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
186,2019/8/25,N6M,52874,28.00340578,M,56366.19295,H.Sch/Dip.,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
187,2019/8/25,HYG,52874,5.988595952,M,56366.19295,H.Sch/Dip.,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
188,2019/8/25,IVV,52874,0.719850335,M,56366.19295,H.Sch/Dip.,3,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
189,2019/8/25,N6M,43323,199.8656695,M,181854.8151,Deg or abv,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
190,2019/8/25,HYG,43323,42.74175608,M,181854.8151,Deg or abv,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
191,2019/8/25,IVV,43323,5.137709685,M,181854.8151,Deg or abv,3,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
192,2019/8/25,N6M,51541,657.0240999,M,214041.4679,H.Sch/Dip.,6,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
193,2019/8/25,N6M,41675,5266.793737,F,212110.4949,H.Sch/Dip.,1,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
194,2019/8/25,HYG,41675,450.5266239,F,212110.4949,H.Sch/Dip.,1,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
195,2019/8/25,HYG,26584,9.83866087,M,43338.40348,Sec. or below,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
196,2019/8/25,IVV,26584,11.82641704,M,43338.40348,Sec. or below,5,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
197,2019/8/25,N6M,68916,377.7314867,M,106094.7634,Deg or abv,5,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
198,2019/8/25,N6M,13677,160.783367,F,115488.5533,H.Sch/Dip.,4,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
199,2019/8/25,HYG,13677,82.52138718,F,115488.5533,H.Sch/Dip.,4,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
200,2019/8/25,IVV,13677,30.99800472,F,115488.5533,H.Sch/Dip.,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
201,2019/8/25,N6M,97856,409.1425246,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
202,2019/8/25,HYG,97856,34.99844678,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
203,2019/8/25,HYG,57659,10.34014782,F,89819.62063,Deg or abv,8,5,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
204,2019/8/25,IVV,57659,12.42922203,F,89819.62063,Deg or abv,8,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
205,2019/8/25,N6M,62209,3739.935726,M,2598061.722,Deg or abv,9,4,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
206,2019/8/25,HYG,62209,1919.506289,M,2598061.722,Deg or abv,9,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
207,2019/8/25,IVV,62209,721.0356857,M,2598061.722,Deg or abv,9,4,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
208,2019/8/25,N6M,82251,115.5844652,M,31420.61596,Sec. or below,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
209,2019/8/25,HYG,82251,24.71801701,M,31420.61596,Sec. or below,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
210,2019/8/25,IVV,82251,2.971192741,M,31420.61596,Sec. or below,3,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
211,2019/8/25,N6M,99054,47.95604183,M,111507.8774,H.Sch/Dip.,3,4,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
212,2019/8/25,HYG,99054,24.61323686,M,111507.8774,H.Sch/Dip.,3,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
213,2019/8/25,IVV,99054,9.245618116,M,111507.8774,H.Sch/Dip.,3,4,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
214,2019/8/25,HYG,22418,69.67670255,M,637281.1271,H.Sch/Dip.,10,5,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
215,2019/8/25,IVV,22418,83.75385158,M,637281.1271,H.Sch/Dip.,10,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
216,2019/8/25,HYG,96742,16.57970876,M,59186.63168,Sec. or below,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
217,2019/8/25,IVV,96742,19.92939414,M,59186.63168,Sec. or below,1,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
218,2019/8/25,N6M,46147,1925.826278,F,100448.4289,Sec. or below,1,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
219,2019/8/25,HYG,46147,164.7370402,F,100448.4289,Sec. or below,1,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
220,2019/8/25,N6M,69420,24.33353307,M,57166.30518,Sec. or below,8,3,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
221,2019/8/25,HYG,69420,5.203784811,M,57166.30518,Sec. or below,8,3,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
222,2019/8/25,IVV,69420,0.62551327,M,57166.30518,Sec. or below,8,3,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
223,2019/8/25,N6M,63426,88.15713715,M,51450.51174,H.Sch/Dip.,5,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
224,2019/8/25,HYG,63426,45.24628002,M,51450.51174,H.Sch/Dip.,5,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
225,2019/8/25,IVV,63426,16.99613215,M,51450.51174,H.Sch/Dip.,5,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
226,2019/8/25,N6M,36660,396.5589998,F,253736.1643,Deg or abv,8,3,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
227,2019/8/25,HYG,36660,84.80509979,F,253736.1643,Deg or abv,8,3,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
228,2019/8/25,IVV,36660,10.19387181,F,253736.1643,Deg or abv,8,3,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
229,2019/8/25,N6M,57262,148.8687009,F,57582.56543,H.Sch/Dip.,6,3,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
230,2019/8/25,HYG,57262,31.8359312,F,57582.56543,H.Sch/Dip.,6,3,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
231,2019/8/25,IVV,57262,3.826791107,F,57582.56543,H.Sch/Dip.,6,3,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
232,2019/8/25,N6M,84162,261.0396475,F,80713.58586,Deg or abv,10,3,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
233,2019/8/25,HYG,84162,55.82395901,F,80713.58586,Deg or abv,10,3,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
234,2019/8/25,IVV,84162,6.710236574,F,80713.58586,Deg or abv,10,3,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
235,2019/8/25,HYG,28279,23.404668,F,68421.11553,Deg or abv,3,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
236,2019/8/25,IVV,28279,28.13323562,F,68421.11553,Deg or abv,3,5,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
237,2019/8/25,N6M,62464,42.7117327,M,84893.13449,H.Sch/Dip.,4,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
238,2019/8/25,HYG,62464,21.92161724,M,84893.13449,H.Sch/Dip.,4,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
239,2019/8/25,IVV,62464,8.23454886,M,84893.13449,H.Sch/Dip.,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
240,2019/8/25,N6M,25169,1744.70253,M,548703.8169,H.Sch/Dip.,5,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
241,2019/8/25,HYG,88441,6.376321456,F,58256.58381,Sec. or below,10,5,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
242,2019/8/25,IVV,88441,7.664563066,F,58256.58381,Sec. or below,10,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
243,2019/8/25,HYG,45274,40.74794256,M,68276.41199,Sec. or below,6,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
244,2019/8/25,IVV,45274,48.98046275,M,68276.41199,Sec. or below,6,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
245,2019/8/25,N6M,44019,340.7128608,M,186866.882,Deg or abv,7,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
246,2019/8/25,HYG,44019,72.8622681,M,186866.882,Deg or abv,7,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
247,2019/8/25,IVV,44019,8.758301362,M,186866.882,Deg or abv,7,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
248,2019/8/25,N6M,23669,503.298049,M,11350.18987,Sec. or below,10,1,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
249,2019/8/25,N6M,26222,258.7212562,F,144710.403,H.Sch/Dip.,7,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
250,2019/8/25,HYG,26222,55.32816544,F,144710.403,H.Sch/Dip.,7,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
251,2019/8/25,IVV,26222,6.65064044,F,144710.403,H.Sch/Dip.,7,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
252,2019/8/25,N6M,51026,106.7473484,F,65736.6897,Deg or abv,8,1,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
253,2019/8/25,N6M,23980,80.1079097,M,264574.0854,H.Sch/Dip.,9,4,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
254,2019/8/25,HYG,23980,41.11504787,M,264574.0854,H.Sch/Dip.,9,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
255,2019/8/25,IVV,23980,15.44429258,M,264574.0854,H.Sch/Dip.,9,4,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
256,2019/8/25,HYG,11770,4.234953483,M,47994.40091,Deg or abv,1,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
257,2019/8/25,IVV,11770,5.090563309,M,47994.40091,Deg or abv,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
258,2019/8/25,N6M,24693,4494.044619,M,437732.7028,Deg or abv,6,2,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
259,2019/8/25,HYG,24693,384.4249179,M,437732.7028,Deg or abv,6,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
260,2019/8/25,N6M,60724,22.98272177,M,56689.32715,H.Sch/Dip.,6,3,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
261,2019/8/25,HYG,60724,4.914910553,M,56689.32715,H.Sch/Dip.,6,3,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
262,2019/8/25,IVV,60724,0.590789567,M,56689.32715,H.Sch/Dip.,6,3,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
263,2019/8/25,HYG,59593,69.19973254,M,364109.8616,H.Sch/Dip.,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
264,2019/8/25,IVV,59593,83.18051683,M,364109.8616,H.Sch/Dip.,5,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
265,2019/8/25,N6M,85793,22.17911144,F,77860.11995,H.Sch/Dip.,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
266,2019/8/25,HYG,85793,4.743056544,F,77860.11995,H.Sch/Dip.,2,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
267,2019/8/25,IVV,85793,0.570132109,F,77860.11995,H.Sch/Dip.,2,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
268,2019/8/25,HYG,37615,6.133732745,M,45900.10376,H.Sch/Dip.,3,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
269,2019/8/25,IVV,37615,7.372962887,M,45900.10376,H.Sch/Dip.,3,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
270,2019/8/25,HYG,89489,65.29245469,F,375279.5012,Deg or abv,8,5,TRUE,1,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
271,2019/8/25,IVV,89489,78.48383117,F,375279.5012,Deg or abv,8,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
272,2019/8/25,N6M,11742,128.8150036,F,168101.448,H.Sch/Dip.,1,4,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
273,2019/8/25,HYG,11742,66.11375906,F,168101.448,H.Sch/Dip.,1,4,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
274,2019/8/25,IVV,11742,24.83470874,F,168101.448,H.Sch/Dip.,1,4,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
275,2019/8/25,N6M,19632,381.8276546,M,87915.30324,Deg or abv,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
276,2019/8/25,HYG,19632,81.65476603,M,87915.30324,Deg or abv,6,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
277,2019/8/25,IVV,19632,9.815190594,M,87915.30324,Deg or abv,6,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
278,2019/8/25,N6M,37897,216.8915479,M,151902.5606,H.Sch/Dip.,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
279,2019/8/25,HYG,37897,46.38278131,M,151902.5606,H.Sch/Dip.,2,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
280,2019/8/25,IVV,37897,5.575373747,M,151902.5606,H.Sch/Dip.,2,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
281,2019/8/25,HYG,23491,122.176036,F,680982.1406,Deg or abv,7,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
282,2019/8/25,IVV,23491,146.8599002,F,680982.1406,Deg or abv,7,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
283,2019/8/25,N6M,69206,480.8394224,M,60313.2176,H.Sch/Dip.,8,2,TRUE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
284,2019/8/25,HYG,69206,41.13146868,M,60313.2176,H.Sch/Dip.,8,2,TRUE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
285,2019/8/25,N6M,27458,108.4005358,F,68661.69552,H.Sch/Dip.,9,2,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
286,2019/8/25,HYG,27458,9.272686542,F,68661.69552,H.Sch/Dip.,9,2,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
287,2019/8/25,N6M,28085,680.4233999,M,125359.0689,H.Sch/Dip.,8,2,TRUE,1,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
288,2019/8/25,HYG,28085,58.2040749,M,125359.0689,H.Sch/Dip.,8,2,TRUE,1,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
289,2019/8/25,N6M,85654,170.4193293,M,84967.92805,Deg or abv,1,3,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
290,2019/8/25,HYG,85654,36.44458512,M,84967.92805,Deg or abv,1,3,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
291,2019/8/25,IVV,85654,4.380767547,M,84967.92805,Deg or abv,1,3,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
292,2019/8/25,N6M,77669,623.6148409,M,126069.9756,Sec. or below,9,3,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
293,2019/8/25,HYG,77669,133.3615397,M,126069.9756,Sec. or below,9,3,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
294,2019/8/25,IVV,77669,16.03052699,M,126069.9756,Sec. or below,9,3,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,288.91,0,0,0
295,2019/8/25,N6M,70421,227.4150115,M,156876.9974,Deg or abv,4,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
296,2019/8/25,N6M,63139,17720.13162,M,675219.9472,Deg or abv,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
297,2019/8/25,HYG,63139,3789.49294,M,675219.9472,Deg or abv,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
298,2019/8/25,IVV,63139,455.510404,M,675219.9472,Deg or abv,3,3,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
299,2019/8/25,N6M,41784,450.5835292,F,119512.6368,Deg or abv,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
300,2019/8/25,HYG,41784,38.54335034,F,119512.6368,Deg or abv,4,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
301,2019/8/25,HYG,20443,38.91092986,M,336232.9307,Deg or abv,2,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
302,2019/8/25,IVV,20443,46.77230875,M,336232.9307,Deg or abv,2,5,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,288.91,0,0,0
303,2019/8/25,N6M,60791,2054.875049,F,616379.0528,Deg or abv,6,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
304,2019/8/25,HYG,60791,175.7759966,F,616379.0528,Deg or abv,6,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,0,0,0
305,2019/8/25,N6M,54030,192.4934289,M,153619.8571,H.Sch/Dip.,1,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
